scenario_id,asset,attack_type,targeted_property,impact_rating
2123,lidar,repudiation,integrity,minor
2124,lidar,repudiation,integrity,minor
2125,lidar,repudiation,confidentiality,minor
2126,lidar,repudiation,confidentiality,minor
2127,ota_module,repudiation,availability,minor
2128,v2x_module,repudiation,confidentiality,minor
2129,can_bus,repudiation,confidentiality,minor
2130,ecu,repudiation,confidentiality,minor
2131,tire_pressure,repudiation,confidentiality,minor
2132,ota_module,repudiation,availability,minor
2133,gps,repudiation,integrity,inconsequential
2134,v2x_module,repudiation,availability,inconsequential
2135,lidar,repudiation,integrity,minor
2136,lidar,repudiation,integrity,minor
2137,gps,repudiation,integrity,inconsequential
2138,lidar,repudiation,confidentiality,minor
2139,ecu,repudiation,confidentiality,minor
2140,can_bus,repudiation,confidentiality,minor
2141,ecu,repudiation,confidentiality,minor
2142,camera,repudiation,availability,minor
2143,can_bus,repudiation,confidentiality,minor
2144,ota_module,repudiation,confidentiality,minor
2145,camera,repudiation,integrity,minor
2146,v2x_module,repudiation,availability,minor
2147,lidar,repudiation,confidentiality,minor
2148,camera,repudiation,availability,minor
2149,ota_module,repudiation,integrity,minor
2150,gps,repudiation,integrity,minor
2151,ota_module,repudiation,integrity,minor
2152,v2x_module,repudiation,confidentiality,minor
2153,v2x_module,repudiation,confidentiality,moderate
2154,camera,repudiation,confidentiality,minor
2155,tire_pressure,repudiation,confidentiality,minor
2156,camera,repudiation,confidentiality,minor
2157,ecu,repudiation,integrity,minor
2158,ota_module,repudiation,confidentiality,moderate
2159,tire_pressure,repudiation,integrity,minor
2160,ota_module,repudiation,integrity,minor
2161,can_bus,repudiation,confidentiality,minor
2162,tire_pressure,repudiation,confidentiality,minor
2163,lidar,repudiation,availability,minor
2164,ota_module,repudiation,availability,inconsequential
2165,ota_module,repudiation,confidentiality,minor
2166,tire_pressure,repudiation,integrity,minor
2167,camera,repudiation,confidentiality,minor
2168,gps,repudiation,availability,minor
2169,ecu,repudiation,confidentiality,inconsequential
2170,can_bus,repudiation,confidentiality,minor
2171,lidar,repudiation,integrity,minor
2172,v2x_module,repudiation,confidentiality,minor
2173,tire_pressure,repudiation,confidentiality,minor
2174,v2x_module,repudiation,integrity,minor
2175,gps,repudiation,integrity,minor
2176,can_bus,repudiation,availability,minor
2177,ecu,repudiation,integrity,minor
2178,lidar,repudiation,availability,minor
2179,lidar,repudiation,confidentiality,minor
2180,ecu,repudiation,integrity,minor
2181,v2x_module,repudiation,confidentiality,inconsequential
2182,can_bus,repudiation,confidentiality,minor
2183,ecu,repudiation,availability,minor
2184,ecu,repudiation,integrity,minor
2185,camera,repudiation,integrity,minor
2186,can_bus,repudiation,confidentiality,minor
2187,gps,repudiation,confidentiality,minor
2188,ecu,repudiation,confidentiality,moderate
2189,ota_module,repudiation,integrity,moderate
2190,tire_pressure,repudiation,confidentiality,minor
2191,lidar,repudiation,confidentiality,minor
2192,can_bus,repudiation,availability,minor
2193,camera,repudiation,confidentiality,minor
2194,ota_module,repudiation,availability,minor
2195,ota_module,repudiation,integrity,inconsequential
2196,gps,repudiation,availability,minor
2197,ecu,repudiation,availability,minor
2198,ecu,repudiation,confidentiality,minor
2199,ota_module,repudiation,confidentiality,minor
2200,lidar,repudiation,availability,minor
2201,can_bus,repudiation,availability,minor
2202,v2x_module,repudiation,confidentiality,minor
2203,ecu,repudiation,integrity,minor
2204,ecu,repudiation,confidentiality,minor
2205,ecu,repudiation,confidentiality,inconsequential
2206,camera,repudiation,integrity,minor
2207,camera,repudiation,integrity,minor
2208,v2x_module,repudiation,integrity,minor
2209,v2x_module,repudiation,confidentiality,minor
2210,lidar,repudiation,confidentiality,minor
2211,ota_module,repudiation,integrity,minor
2212,gps,repudiation,confidentiality,minor
2213,can_bus,repudiation,integrity,minor
2214,v2x_module,repudiation,integrity,minor
2215,camera,repudiation,integrity,minor
2216,can_bus,repudiation,integrity,minor
2217,tire_pressure,repudiation,confidentiality,minor
2218,v2x_module,repudiation,confidentiality,minor
2219,tire_pressure,repudiation,integrity,inconsequential
2220,gps,repudiation,integrity,inconsequential
2221,ecu,repudiation,availability,minor
2222,tire_pressure,repudiation,availability,minor
2223,ecu,repudiation,availability,minor
2224,ota_module,repudiation,integrity,minor
2225,lidar,repudiation,confidentiality,minor
2226,gps,repudiation,availability,minor
2227,ota_module,repudiation,availability,minor
2228,lidar,repudiation,confidentiality,moderate
2229,can_bus,repudiation,integrity,minor
2230,tire_pressure,repudiation,availability,minor
2231,tire_pressure,repudiation,confidentiality,minor
2232,ota_module,repudiation,availability,minor
2233,ota_module,repudiation,confidentiality,minor
2234,gps,repudiation,confidentiality,minor
2235,camera,repudiation,confidentiality,minor
2236,can_bus,repudiation,confidentiality,minor
2237,v2x_module,repudiation,availability,minor
2238,can_bus,repudiation,confidentiality,minor
2239,ecu,repudiation,integrity,minor
2240,lidar,repudiation,confidentiality,minor
2241,camera,repudiation,availability,moderate
2242,ecu,repudiation,integrity,minor
2243,v2x_module,repudiation,confidentiality,minor
2244,v2x_module,repudiation,confidentiality,minor
2245,v2x_module,repudiation,confidentiality,minor
2246,lidar,repudiation,integrity,minor
2247,camera,repudiation,confidentiality,minor
2248,ota_module,repudiation,confidentiality,minor
2249,gps,repudiation,confidentiality,minor
2250,camera,repudiation,confidentiality,minor
2251,lidar,repudiation,availability,inconsequential
2252,ecu,repudiation,availability,minor
2253,gps,repudiation,confidentiality,minor
2254,ecu,repudiation,confidentiality,minor
2255,gps,repudiation,integrity,minor
2256,ecu,repudiation,availability,minor
2257,tire_pressure,repudiation,confidentiality,minor
2258,camera,repudiation,integrity,minor
2259,tire_pressure,repudiation,availability,moderate
2260,v2x_module,repudiation,confidentiality,minor
2261,lidar,repudiation,confidentiality,minor
2262,ota_module,repudiation,integrity,inconsequential
2263,camera,repudiation,confidentiality,minor
2264,v2x_module,repudiation,confidentiality,minor
2265,gps,repudiation,confidentiality,minor
2266,ota_module,repudiation,confidentiality,minor
2267,ota_module,repudiation,confidentiality,minor
2268,can_bus,repudiation,integrity,minor
2269,lidar,repudiation,integrity,minor
2270,camera,repudiation,confidentiality,minor
2271,camera,repudiation,integrity,minor
2272,can_bus,repudiation,confidentiality,minor
2273,ota_module,repudiation,availability,minor
2274,camera,repudiation,confidentiality,minor
2275,v2x_module,repudiation,confidentiality,minor
2276,lidar,repudiation,availability,minor
2277,lidar,repudiation,availability,minor
2278,v2x_module,repudiation,availability,minor
2279,lidar,repudiation,integrity,minor
2280,ota_module,repudiation,integrity,minor
2281,ecu,repudiation,integrity,minor
2282,ecu,repudiation,confidentiality,minor
2283,ota_module,repudiation,integrity,minor
2284,ecu,repudiation,integrity,minor
2285,tire_pressure,repudiation,confidentiality,inconsequential
2286,ecu,repudiation,integrity,minor
2287,v2x_module,repudiation,integrity,moderate
2288,camera,repudiation,confidentiality,minor
2289,ota_module,repudiation,confidentiality,inconsequential
2290,tire_pressure,repudiation,confidentiality,minor
2291,v2x_module,repudiation,integrity,minor
2292,tire_pressure,repudiation,confidentiality,minor
2293,gps,repudiation,availability,minor
2294,can_bus,repudiation,confidentiality,minor
2295,ecu,repudiation,confidentiality,minor
2296,v2x_module,repudiation,confidentiality,minor
2297,lidar,repudiation,integrity,minor
2298,v2x_module,repudiation,confidentiality,minor
2299,gps,repudiation,availability,minor
2300,ecu,repudiation,confidentiality,minor
2301,lidar,repudiation,confidentiality,minor
2302,v2x_module,repudiation,confidentiality,minor
2303,lidar,repudiation,integrity,minor
2304,lidar,repudiation,confidentiality,moderate
2305,v2x_module,repudiation,integrity,minor
2306,camera,repudiation,confidentiality,minor
2307,camera,repudiation,integrity,minor
2308,camera,repudiation,integrity,minor
2309,ecu,repudiation,integrity,minor
2310,ota_module,repudiation,confidentiality,minor
2311,camera,repudiation,integrity,minor
2312,gps,repudiation,availability,inconsequential
2313,gps,repudiation,confidentiality,minor
2314,camera,repudiation,confidentiality,minor
2315,ota_module,repudiation,integrity,minor
2316,tire_pressure,repudiation,confidentiality,minor
2317,gps,repudiation,availability,moderate
2318,ota_module,repudiation,integrity,minor
2319,ota_module,repudiation,integrity,minor
2320,can_bus,repudiation,confidentiality,minor
2321,ecu,repudiation,availability,minor
2322,gps,repudiation,confidentiality,minor
2323,tire_pressure,repudiation,availability,minor
2324,lidar,repudiation,integrity,minor
2325,ota_module,repudiation,integrity,minor
2326,v2x_module,repudiation,availability,minor
2327,camera,repudiation,confidentiality,minor
2328,camera,repudiation,confidentiality,minor
2329,tire_pressure,repudiation,integrity,inconsequential
2330,gps,repudiation,integrity,minor
2331,ecu,repudiation,integrity,minor
2332,camera,repudiation,availability,minor
2333,camera,repudiation,integrity,minor
2334,ecu,repudiation,integrity,minor
2335,ecu,repudiation,confidentiality,minor
2336,ota_module,repudiation,confidentiality,minor
2337,lidar,repudiation,confidentiality,minor
2338,tire_pressure,repudiation,integrity,minor
2339,camera,repudiation,confidentiality,minor
2340,camera,repudiation,confidentiality,minor
2341,lidar,repudiation,integrity,minor
2342,tire_pressure,repudiation,integrity,inconsequential
2343,tire_pressure,repudiation,integrity,minor
2344,camera,repudiation,confidentiality,minor
2345,gps,repudiation,availability,minor
2346,gps,repudiation,availability,minor
2347,ota_module,repudiation,availability,moderate
2348,tire_pressure,repudiation,confidentiality,minor
2349,ecu,repudiation,availability,minor
2350,v2x_module,repudiation,availability,minor
2351,can_bus,repudiation,availability,minor
2352,camera,repudiation,integrity,moderate
2353,can_bus,repudiation,integrity,minor
2354,camera,repudiation,confidentiality,minor
2355,can_bus,repudiation,confidentiality,minor
2356,gps,repudiation,confidentiality,minor
2357,lidar,repudiation,confidentiality,minor
2358,ecu,repudiation,confidentiality,minor
2359,v2x_module,repudiation,integrity,minor
2360,can_bus,repudiation,availability,minor
2361,tire_pressure,repudiation,confidentiality,minor
2362,v2x_module,repudiation,confidentiality,minor
2363,tire_pressure,repudiation,confidentiality,minor
2364,v2x_module,repudiation,integrity,minor
2365,gps,repudiation,confidentiality,minor
2366,gps,repudiation,confidentiality,inconsequential
2367,v2x_module,repudiation,availability,minor
2368,camera,repudiation,confidentiality,minor
2369,ota_module,repudiation,confidentiality,minor
2370,tire_pressure,repudiation,integrity,minor
2371,ota_module,repudiation,confidentiality,minor
2372,ecu,repudiation,integrity,minor
2373,v2x_module,repudiation,integrity,minor
2374,can_bus,repudiation,confidentiality,minor
2375,ota_module,repudiation,confidentiality,minor
2376,gps,repudiation,availability,minor
2377,can_bus,repudiation,integrity,minor
2378,gps,repudiation,integrity,minor
2379,gps,repudiation,integrity,minor
2380,v2x_module,repudiation,confidentiality,minor
2381,ecu,repudiation,availability,minor
2382,ota_module,repudiation,integrity,minor
2383,ota_module,repudiation,confidentiality,moderate
2384,tire_pressure,repudiation,confidentiality,minor
2385,ecu,repudiation,confidentiality,minor
2386,ota_module,repudiation,confidentiality,minor
2387,ota_module,repudiation,integrity,minor
2388,gps,repudiation,integrity,minor
2389,v2x_module,repudiation,confidentiality,minor
2390,ecu,repudiation,confidentiality,minor
2391,camera,repudiation,integrity,moderate
2392,v2x_module,repudiation,availability,minor
2393,can_bus,repudiation,confidentiality,minor
2394,v2x_module,repudiation,confidentiality,minor
2395,ota_module,repudiation,availability,minor
2396,v2x_module,repudiation,confidentiality,minor
2397,tire_pressure,repudiation,confidentiality,minor
2398,lidar,repudiation,availability,minor
2399,gps,repudiation,confidentiality,moderate
2400,v2x_module,repudiation,confidentiality,minor
2401,camera,repudiation,integrity,moderate
2402,ecu,repudiation,integrity,minor
2403,lidar,repudiation,availability,minor
2404,ecu,repudiation,integrity,minor
2405,can_bus,repudiation,availability,minor
2406,ota_module,repudiation,confidentiality,minor
2407,can_bus,repudiation,confidentiality,minor
2408,ecu,repudiation,integrity,minor
2409,tire_pressure,repudiation,confidentiality,inconsequential
2410,ecu,repudiation,integrity,inconsequential
2411,ecu,repudiation,confidentiality,minor
2412,v2x_module,repudiation,confidentiality,minor
2413,v2x_module,repudiation,confidentiality,minor
2414,ecu,repudiation,availability,minor
2415,v2x_module,repudiation,confidentiality,minor
2416,lidar,repudiation,confidentiality,minor
2417,camera,repudiation,confidentiality,minor
2418,gps,repudiation,confidentiality,minor
2419,camera,repudiation,integrity,minor
2420,gps,repudiation,availability,inconsequential
2421,v2x_module,repudiation,integrity,minor
2422,gps,repudiation,integrity,minor
2423,v2x_module,repudiation,integrity,minor
2424,ota_module,repudiation,confidentiality,moderate
2425,ecu,repudiation,availability,minor
2426,camera,repudiation,confidentiality,inconsequential
2427,can_bus,repudiation,integrity,minor
